Data defunció,Codi Comarca,Comarca,Codi Sexe,Sexe,Nombre defuncions
12/12/2020,34,SELVA,1,Dona,2
12/12/2020,36,TARRAGONES,0,Home,2
12/12/2020,38,URGELL,1,Dona,1
12/12/2020,40,VALLES OCCIDENTAL,1,Dona,1
12/12/2020,41,VALLES ORIENTAL,1,Dona,1
12/12/2020,41,VALLES ORIENTAL,0,Home,1
11/12/2020,01,ALT CAMP,1,Dona,1
11/12/2020,02,ALT EMPORDA,1,Dona,2
11/12/2020,03,ALT PENEDES,0,Home,1
11/12/2020,08,BAIX CAMP,0,Home,1
11/12/2020,08,BAIX CAMP,1,Dona,1
11/12/2020,11,BAIX LLOBREGAT,1,Dona,1
11/12/2020,11,BAIX LLOBREGAT,0,Home,2
11/12/2020,13,BARCELONES,0,Home,5
11/12/2020,20,GIRONES,0,Home,1
11/12/2020,21,MARESME,1,Dona,2
11/12/2020,22,MONTSIA,0,Home,1
11/12/2020,24,OSONA,0,Home,1
11/12/2020,24,OSONA,1,Dona,2
11/12/2020,25,PALLARS JUSSA,1,Dona,3
11/12/2020,27,PLA D'URGELL,0,Home,1
11/12/2020,31,RIPOLLES,1,Dona,1
11/12/2020,31,RIPOLLES,0,Home,1
11/12/2020,33,SEGRIA,0,Home,1
11/12/2020,36,TARRAGONES,1,Dona,2
11/12/2020,40,VALLES OCCIDENTAL,0,Home,2
11/12/2020,40,VALLES OCCIDENTAL,1,Dona,1
10/12/2020,02,ALT EMPORDA,0,Home,1
10/12/2020,07,BAGES,1,Dona,1
10/12/2020,08,BAIX CAMP,0,Home,3
10/12/2020,11,BAIX LLOBREGAT,0,Home,4
10/12/2020,13,BARCELONES,0,Home,6
10/12/2020,13,BARCELONES,1,Dona,10
10/12/2020,20,GIRONES,1,Dona,1
10/12/2020,21,MARESME,1,Dona,1
10/12/2020,21,MARESME,0,Home,2
10/12/2020,00,No classificat,,No classifcat,1
10/12/2020,24,OSONA,0,Home,1
10/12/2020,24,OSONA,1,Dona,1
10/12/2020,25,PALLARS JUSSA,0,Home,1
10/12/2020,25,PALLARS JUSSA,1,Dona,1
10/12/2020,31,RIPOLLES,1,Dona,1
10/12/2020,33,SEGRIA,1,Dona,2
10/12/2020,34,SELVA,1,Dona,1
10/12/2020,34,SELVA,0,Home,2
10/12/2020,40,VALLES OCCIDENTAL,0,Home,3
10/12/2020,40,VALLES OCCIDENTAL,1,Dona,4
10/12/2020,41,VALLES ORIENTAL,1,Dona,3
09/12/2020,02,ALT EMPORDA,0,Home,1
09/12/2020,02,ALT EMPORDA,1,Dona,1
09/12/2020,03,ALT PENEDES,1,Dona,2
09/12/2020,07,BAGES,1,Dona,2
09/12/2020,08,BAIX CAMP,1,Dona,1
09/12/2020,10,BAIX EMPORDA,1,Dona,2
09/12/2020,11,BAIX LLOBREGAT,0,Home,4
09/12/2020,11,BAIX LLOBREGAT,1,Dona,2
09/12/2020,13,BARCELONES,1,Dona,5
09/12/2020,13,BARCELONES,0,Home,7
09/12/2020,20,GIRONES,0,Home,1
09/12/2020,20,GIRONES,1,Dona,1
09/12/2020,42,MOIANÈS,1,Dona,1
09/12/2020,00,No classificat,,No classifcat,1
09/12/2020,25,PALLARS JUSSA,1,Dona,1
09/12/2020,28,PLA DE L'ESTANY,0,Home,1
09/12/2020,27,PLA D'URGELL,1,Dona,1
09/12/2020,33,SEGRIA,1,Dona,1
09/12/2020,34,SELVA,0,Home,1
09/12/2020,36,TARRAGONES,1,Dona,1
09/12/2020,40,VALLES OCCIDENTAL,0,Home,3
09/12/2020,41,VALLES ORIENTAL,1,Dona,1
09/12/2020,41,VALLES ORIENTAL,0,Home,3
08/12/2020,02,ALT EMPORDA,1,Dona,1
08/12/2020,02,ALT EMPORDA,0,Home,1
08/12/2020,07,BAGES,1,Dona,1
08/12/2020,08,BAIX CAMP,1,Dona,1
08/12/2020,10,BAIX EMPORDA,0,Home,1
08/12/2020,10,BAIX EMPORDA,1,Dona,1
08/12/2020,11,BAIX LLOBREGAT,0,Home,4
08/12/2020,11,BAIX LLOBREGAT,1,Dona,1
08/12/2020,13,BARCELONES,1,Dona,1
08/12/2020,13,BARCELONES,0,Home,8
08/12/2020,17,GARRAF,1,Dona,1
08/12/2020,17,GARRAF,0,Home,1
08/12/2020,20,GIRONES,0,Home,1
08/12/2020,00,No classificat,,No classifcat,1
08/12/2020,23,NOGUERA,0,Home,1
08/12/2020,25,PALLARS JUSSA,0,Home,1
08/12/2020,25,PALLARS JUSSA,1,Dona,1
08/12/2020,31,RIPOLLES,1,Dona,1
08/12/2020,31,RIPOLLES,0,Home,2
08/12/2020,33,SEGRIA,0,Home,2
08/12/2020,34,SELVA,0,Home,3
08/12/2020,40,VALLES OCCIDENTAL,0,Home,1
08/12/2020,40,VALLES OCCIDENTAL,1,Dona,1
07/12/2020,05,ALTA RIBAGORÇA,1,Dona,1
07/12/2020,03,ALT PENEDES,0,Home,1
07/12/2020,03,ALT PENEDES,1,Dona,1
07/12/2020,04,ALT URGELL,0,Home,1
07/12/2020,07,BAGES,0,Home,1
07/12/2020,10,BAIX EMPORDA,1,Dona,1
07/12/2020,11,BAIX LLOBREGAT,0,Home,4
07/12/2020,11,BAIX LLOBREGAT,1,Dona,1
07/12/2020,13,BARCELONES,1,Dona,2
07/12/2020,13,BARCELONES,0,Home,5
07/12/2020,17,GARRAF,1,Dona,1
07/12/2020,24,OSONA,0,Home,1
07/12/2020,24,OSONA,1,Dona,1
07/12/2020,25,PALLARS JUSSA,1,Dona,1
07/12/2020,25,PALLARS JUSSA,0,Home,3
07/12/2020,33,SEGRIA,0,Home,1
07/12/2020,34,SELVA,1,Dona,1
07/12/2020,35,SOLSONES,1,Dona,1
07/12/2020,36,TARRAGONES,1,Dona,1
07/12/2020,40,VALLES OCCIDENTAL,1,Dona,1
07/12/2020,40,VALLES OCCIDENTAL,0,Home,2
07/12/2020,41,VALLES ORIENTAL,0,Home,1
07/12/2020,41,VALLES ORIENTAL,1,Dona,2
06/12/2020,05,ALTA RIBAGORÇA,0,Home,1
06/12/2020,03,ALT PENEDES,1,Dona,1
06/12/2020,06,ANOIA,1,Dona,1
06/12/2020,06,ANOIA,0,Home,1
06/12/2020,07,BAGES,0,Home,3
06/12/2020,07,BAGES,1,Dona,1
06/12/2020,08,BAIX CAMP,1,Dona,4
06/12/2020,10,BAIX EMPORDA,0,Home,1
06/12/2020,10,BAIX EMPORDA,1,Dona,1
06/12/2020,11,BAIX LLOBREGAT,1,Dona,1
06/12/2020,11,BAIX LLOBREGAT,0,Home,1
06/12/2020,13,BARCELONES,0,Home,4
06/12/2020,13,BARCELONES,1,Dona,2
06/12/2020,14,BERGUEDA,0,Home,1
06/12/2020,17,GARRAF,1,Dona,1
06/12/2020,20,GIRONES,0,Home,2
06/12/2020,21,MARESME,1,Dona,2
06/12/2020,24,OSONA,0,Home,1
06/12/2020,24,OSONA,1,Dona,1
06/12/2020,25,PALLARS JUSSA,0,Home,2
06/12/2020,31,RIPOLLES,0,Home,1
06/12/2020,40,VALLES OCCIDENTAL,1,Dona,2
06/12/2020,40,VALLES OCCIDENTAL,0,Home,1
06/12/2020,41,VALLES ORIENTAL,1,Dona,1
05/12/2020,02,ALT EMPORDA,0,Home,1
05/12/2020,03,ALT PENEDES,0,Home,2
05/12/2020,06,ANOIA,1,Dona,1
05/12/2020,07,BAGES,1,Dona,1
05/12/2020,08,BAIX CAMP,0,Home,2
05/12/2020,11,BAIX LLOBREGAT,1,Dona,1
05/12/2020,11,BAIX LLOBREGAT,0,Home,1
05/12/2020,12,BAIX PENEDES,0,Home,1
05/12/2020,13,BARCELONES,0,Home,4
05/12/2020,13,BARCELONES,1,Dona,7
05/12/2020,14,BERGUEDA,0,Home,1
05/12/2020,20,GIRONES,0,Home,2
05/12/2020,20,GIRONES,1,Dona,1
05/12/2020,21,MARESME,1,Dona,2
05/12/2020,24,OSONA,1,Dona,1
05/12/2020,25,PALLARS JUSSA,1,Dona,1
05/12/2020,33,SEGRIA,1,Dona,1
05/12/2020,40,VALLES OCCIDENTAL,0,Home,1
05/12/2020,41,VALLES ORIENTAL,0,Home,2
04/12/2020,03,ALT PENEDES,0,Home,1
04/12/2020,04,ALT URGELL,0,Home,1
04/12/2020,08,BAIX CAMP,1,Dona,1
04/12/2020,10,BAIX EMPORDA,1,Dona,2
04/12/2020,10,BAIX EMPORDA,0,Home,1
04/12/2020,11,BAIX LLOBREGAT,0,Home,3
04/12/2020,11,BAIX LLOBREGAT,1,Dona,1
04/12/2020,13,BARCELONES,0,Home,9
04/12/2020,13,BARCELONES,1,Dona,5
04/12/2020,17,GARRAF,1,Dona,1
04/12/2020,19,GARROTXA,1,Dona,1
04/12/2020,19,GARROTXA,0,Home,1
04/12/2020,20,GIRONES,0,Home,1
04/12/2020,21,MARESME,1,Dona,1
04/12/2020,21,MARESME,0,Home,2
04/12/2020,24,OSONA,0,Home,2
04/12/2020,24,OSONA,1,Dona,1
04/12/2020,25,PALLARS JUSSA,1,Dona,5
04/12/2020,36,TARRAGONES,1,Dona,2
04/12/2020,40,VALLES OCCIDENTAL,1,Dona,3
04/12/2020,41,VALLES ORIENTAL,0,Home,2
03/12/2020,03,ALT PENEDES,1,Dona,1
03/12/2020,06,ANOIA,0,Home,1
03/12/2020,07,BAGES,1,Dona,1
03/12/2020,08,BAIX CAMP,1,Dona,1
03/12/2020,08,BAIX CAMP,0,Home,1
03/12/2020,10,BAIX EMPORDA,0,Home,1
03/12/2020,10,BAIX EMPORDA,1,Dona,2
03/12/2020,11,BAIX LLOBREGAT,0,Home,5
03/12/2020,11,BAIX LLOBREGAT,1,Dona,5
